DrugBank ID	HMDB ID	PTID_num	SMILES	T3DB ID
			CC(C)(O)C1CCC(C)(O)CC1	
			COC1=C(O)C=CC(CC=C)=C1	T3D4879
			[Na+].[O-]C(=O)C(=O)CS	
	HMDB02186		CCCCCCCCC=CCCCCCC(O)=O	
			SC1=NC(=N)NC2=C1N=CN2	T3D4770
			[H][C](N)(CC#N)C(O)=O	
DB00130			N[CH](CCC(N)=O)C(O)=O	
			CC(C)=CC(O)C(C)(C)C=C	
			CC(=O)C1=C(O)C=C(C)S1	
DB01539			N#CC1(CCCCC1)N1CCCCC1	
			OC1=CC=C(C=C1)N(=O)=O	T3D0257
			CC(C)C12CC1C(C)C(O)C2	
			CC(=O)C1=C(C)C=C(C)O1	
			OCC(O)C(O)C(O)C(O)C=O	
DB00915			NC12CC3CC(CC(C3)C1)C2	
			CC(C)C12CC1C(C)C(O)C2	
			O=C1CCCCCCCCCOCCCCCO1	
			CC(C)C1CC(O)C(C)CC1=O	
			O=NN1CCCC1C1=CN=CC=C1	T3D4215
			OC(C#N)C1=CC=C(O)C=C1	
DB00142			N[CH](CCC(O)=O)C(O)=O	
			OC(=O)C1=CC=CC=C1[O-]	
			CC(C)(O)CCCC(C)(O)C=C	
			OB(O)O[Hg]C1=CC=CC=C1	T3D1363
DB11323			OCCOC(=O)C1=CC=CC=C1O	
DB00142			N[CH](CCC(O)=O)C(O)=O	
			CC(C)C1CCC2(C)OC2C1=O	
		644	CC(C)CN=C(N1CCN=C1O)O	
			N[CH](CCC(O)=O)C(O)=O	
			C=CC=C.C=CC1=CC=CC=C1	
			OCC(OP(O)(O)=O)C(O)=O	
DB06243			NCCCC(N)(C(F)F)C(O)=O	
DB00130			N[CH](CCC(N)=O)C(O)=O	
DB01181			ClCCNP1(=O)OCCCN1CCCl	
			ClCCNP1(=O)OCCCN1CCCl	T3D3513
			N[CH](CCC(N)=O)C(O)=O	
			N#CCC1=CNC2=C1C=CC=C2	
			CC(C)C12CC1C(C)C(O)C2	
			CC(=C)[CH]1CCC=C(C)C1	
			CC(=O)C(O)COP(O)(O)=O	
		1427	C1=CC=2C=NSC2C(=C1)Cl	
			CC(=C)[CH]1CCC(C)=CC1	
			CC(C)=CCCC(C)=CC(C)=O	
		21	C1CCNC(C1)C=2C=CC=NC2	
			C1CCC(NC1)C1=CN=CC=C1	T3D3108
			N[CH](CC(=O)NO)C(O)=O	
			CC(C)C1CCC(C)(S)CC1=O	
			OC1=C(Cl)C=CC(Cl)=C1O	
			CC(C)CCCOC(=O)CCC(C)C	
DB01275			NNC1=NN=CC2=CC=CC=C12	
			OCCCCCCCCCCCC([O-])=O	
			[H][C]1(CCC=N1)C(O)=O	
			OC(=O)C(=C)OP(O)(O)=O	
			O=CCC1=CNC2=CC=CC=C12	
			CC(=O)[C](C)(O)C(O)=O	
			O.O.[Al+].NCC([O-])=O	T3D1501
			CC(=C)C1CCC(=C)C(O)C1	
			ONCCC1=CNC2=CC=CC=C12	
			CC(=C)C1CCC(=C)C(O)C1	
			CC(C)C1CC(O)C(=C)C=C1	
			CC(=O)O[Al](O)OC(C)=O	T3D1487
			CC(=C)C1CCC(C)(O)C=C1	
			CC(C)C1(O)CCC(=C)C=C1	
DB00316			CC(=O)NC1=CC=C(O)C=C1	
			CC(=O)OC[CH](N)C(O)=O	
			Cl[As](Cl)C1=CC=CC=C1	T3D1312
			CC#CC#CC#CC=CC1OC1C=C	
DB06151			CC(=O)N[CH](CS)C(O)=O	
			NCCCC[CH](NC=O)C(N)=O	
			O[CH](COP(O)(O)=O)C=O	
			CC(C)CCCC(C)CCCC(C)=O	
			OC(O)C(=O)C1=CC=CC=C1	
			OC(=O)C(=C)OP(O)(O)=O	
			CC(C)=CCCC(C)=CC(C)=O	
			NC(CCCCN=C(N)N)C(O)=O	
			CC(=O)C1=CC=C(Cl)C=C1	T3D4656
			CC(=C)C1CCC(C)=C(O)C1	
			CC(=O)OC[CH](N)C(O)=O	
			OC(=O)C1=C(O)C=CC=C1O	
			CC(C)=CCCC(C)=CC(C)=O	
			CC(=O)NC1=CC=C(O)C=C1	
			CC(=C(C)C(O)=O)C(O)=O	
			[Cl-].C[N+]1(C)CCCCC1	T3D3874
			COC(=O)CCCC(C)OC(C)=O	
			CCCCCCCCCCCCCCCC(O)=O	
DB11090			[K+].[O-][N+]([O-])=O	
			CC1=CCC(CC1)C(C)(O)CO	
			CC1=CC=NC2=C1C=CC=C2C	
DB00733			C[N+]1=C(C=NO)C=CC=C1	
	HMDB04193		CN1C=C(C=CC1=O)C(N)=O	
DB03796			CCCCCCCCCCCCCCCC(O)=O	
	HMDB00220		CCCCCCCCCCCCCCCC(O)=O	
DB00389			CCOC(=O)N1C=CN(C)C1=S	
			CCCCCCCCCCCCCCCC(O)=O	T3D4797
			CCC1=CC=C(C=C1)C(C)=O	
			[H]C(C)=C([H])C(=O)OC	
			CCOC1=CC=C(C=O)C=C1OC	
		1360	C[N+](C)(C)CCCl.[Cl-]	
DB06756			C[N+](C)(C)CC([O-])=O	
			CCC1=C(C)SC(=N1)C(C)C	
			CCCCCCCCCCCCCCCCCCCCC	
			C[N+](C)(C)CC([O-])=O	
			CCCCC(CC)COS(O)(=O)=O	T3D4885
			CCCCCCCCCCCCOC(=O)CCC	
DB00156			C[CH](O)[CH](N)C(O)=O	
			Cl.CCCOC(=O)NCCCN(C)C	T3D1000
DB00156			C[CH](O)[CH](N)C(O)=O	
			CCCCC1(CCCC)CCC(=O)O1	
			[Fe].CCCCCCCC([O-])=O	
			CCC=CCCC1(C)CCC(=O)O1	
			CN1C=NC=C1CC(N)C(O)=O	
			COCOC(C=O)C1=CC=CC=C1	
			CCOC(=O)CC(O)C(=O)OCC	
			[H]C(CCCCC)=C([H])C=O	
			[H]C(CCCCC)=C([H])C=O	
DB00617			CCC1(C)OC(=O)N(C)C1=O	
			CCC1(C)OC(=O)N(C)C1=O	T3D2839
			C[N+](C)(C)CC([O-])=O	
DB06756			C[N+](C)(C)CC([O-])=O	
			COC1=C(O)C=CC(C=O)=C1	T3D4849
			CC(O)(CCC1OC1(C)C)C=C	
			CC(O)(CC(O)=O)CC(O)=O	T3D4262
			CC(O)(CC(O)=O)CC(O)=O	
			CC(O)(CC(O)=O)CC(O)=O	
			CCC=CCC=CCC=CCCCCCC=C	
			CC1=CC(C)=C(C)C(O)=C1	
			COC1=CC(OC)=CC(OC)=C1	
			CCC=CCCC=CC(=O)NC1CC1	
			CCC=CCC=CCC=CCCCCCC=C	
			CC(O)(CCC1OC1(C)C)C=C	
			CC(O)(CCC1OC1(C)C)C=C	
			CC(O)=NC1=CC=C(O)C=C1	T3D2571
			COC1=CC=C(C=C1)C(C)=O	
			COC1=CC=C(C=C1)C(O)=O	
			CC1=CC(C)=C(O)C(C)=C1	
			CC1=CC(=O)C2CC1C2(C)C	
			CN(C)[Sb](N(C)C)N(C)C	T3D1902
DB00874			COC1=CC=CC=C1OCC(O)CO	
			CCCCCCCCCCC(=O)CCCCCC	
			CCCCCCCCCC(=O)OCCCCCC	
DB00609			CCC1=NC=CC(=C1)C(N)=S	
			[Cu+].[Cu+].[C-]#[C-]	T3D1199
			COC1=CC=CC=C1OCC(O)CO	T3D4556
DB00828			C[CH]1O[CH]1P(O)(O)=O	
		195	CCOP(N=C1SCS1)(=O)OCC	
		1447	CCOP(N=C1SCS1)(=O)OCC	
			CC1=CC(=O)C2CC1C2(C)C	
			CC(N)C(=O)NC(C)C(O)=O	
			COC1=CC=C(CC(C)N)C=C1	
DB01472			COC1=CC=C(CC(C)N)C=C1	
			CCC=CCC1=C(C)C(=O)CC1	
			COC1=CC=C(C=O)C(O)=C1	
			CCCCCCCCCCCCC=CC(O)=O	
			CC1=C(C)C2=CC=CC=C2O1	
		516	CN(C)C(=NC1CCCCCCC1)O	
			CC1=CC(C)=C(O)C(C)=C1	
		126	COP(=O)(OC)OC=C(Cl)Cl	
		160	CCN=C(CSP(OC)(OC)=S)O	
		1253	CCN=C(CSP(OC)(OC)=S)O	
DB01365			CNC(C)(C)CC1=CC=CC=C1	
			ClC1=CC=C(Cl)C(Cl)=C1	T3D0200
DB00217			CNC(NCC1=CC=CC=C1)=NC	
			CP(O)(=O)CCC(N)C(O)=O	T3D0812
			CNCC(O)C1=CC=C(O)C=C1	
			CCCOC(=O)C=CC1=CC=CO1	
DB01577			CN[CH](C)CC1=CC=CC=C1	
DB06768			[NH4+].CC(O)C([O-])=O	
DB09571			CN[CH](C)CC1=CC=CC=C1	
		620	CP(CCC(C(=O)O)N)(O)=O	
DB01577			CN[CH](C)CC1=CC=CC=C1	
			CC1(C)C2CC1C(C)(S)CC2	
			CC1(C)C2CCC(C2)C1(C)O	
			CC1(C)C2CCC(C2)C1(C)O	
			CCN(CC)C(=S)SCC(Cl)=C	T3D1006
			CC1(C)C2CCC(C)(C2)C1O	
		796	CCN(CC)C(=S)SCC(=C)Cl	
			CC1(C)C2CCC(C)(C2)C1O	
		513	CCN(C1CCCCC1)C(=O)SCC	
			COC(=O)C1=CC=C(O)C=C1	T3D3977
			COC(=O)C=CC#CC#CC=CCO	
		621	CP(CCC(C(=O)O)N)(O)=O	
			CCNC1=NC(N)=NC(Cl)=N1	T3D3787
			CCCCC1OC(=O)C2CCCCC12	
			Cl.NCCCC[CH](N)C(O)=O	
			CCCCCCC1=NC(C)=C(C)S1	
		1233	COP(=O)(OC)OC=C(Cl)Cl	
			CCCCC1OC(=O)C2CCCCC12	
			CCCCC1OC(=O)C2CCCCC12	
			CCC(C)CCCC(C)CCCC(C)C	
		280	CCS(CCSP(=O)(OC)OC)=O	
			CCCCC1OC(=O)C2CCCCC12	
			CCC(C)C1=NC(C)C(CC)S1	
			ClC(Cl)=C1CC(=O)NC1=O	
DB00189			[H]C(Cl)=CC(O)(CC)C#C	
			CCC(C)(CCC(C)C)C(O)=O	
DB00189			[H]C(Cl)=CC(O)(CC)C#C	
	HMDB32572		COC(=O)C1=CC=C(O)C=C1	
			COC(=O)C=CC1=CC=CC=C1	
DB00230			CC(C)C[CH](CN)CC(O)=O	
			CCCCC=C1OC(=O)C(C)C1C	
DB00230			CC(C)C[CH](CN)CC(O)=O	
			ClC1=CC(Cl)=CC(Cl)=C1	T3D0784
		622	C(C(=O)O)NCP(O)(O)=O	
DB13908			CCCCCC1=CC=C(C)C=C1O	
			CCCCCC1CCOC(CCCCC)O1	
			CCCCCC1=NC(C)=C(C)S1	
			CC[CH](C)C(=O)C(O)=O	
			CCC=CCCOC(C)OCCC=CCC	
		488	C(C(C(=O)O)(Cl)Cl)Cl	
			NC(CCCNC(N)=O)C(O)=O	
			OC1=CC=CC2=CC=CC=C12	T3D3968
			CCCCCC=CCC1CCC(=O)O1	
			NC(CCCNC(O)=N)C(O)=O	
		1422	C(=C(Cl)[H])(CCl)[H]	
			S=C=NCCCCSSCCCCN=C=S	
DB11145			OC1=CC=CC2=C1N=CC=C2	
			CCCCCC=CC=CC=CC(O)=O	
			CSCCCCC(=O)C([O-])=O	
			OC1OCC=C2OC(=O)C=C12	
			OCC1OC(O)C(O)C(O)C1O	
			OC(=O)C1CCCN2CCCCC12	
			CCCCC1=C(C)SC(CC)=N1	
DB02362			NC1=CC=C(C=C1)C(O)=O	
			OCC1(O)COC(O)(CO)CO1	
			OCC1OC(O)C(O)C(O)C1O	
			OCC1OC(O)C(O)C(O)C1O	
			OCC1OC(O)C(O)C(O)C1O	
			OCC1OC(O)C(O)C(O)C1O	
			OCC1OC(O)C(O)C(O)C1O	
			OCC1OC(O)C(O)C(O)C1O	
			CCCCC=CCCCCCCCC(O)=O	
			OC(=O)C=CC1=CC=CC=C1	
			OCC1OC(O)C(O)C(O)C1O	
			[K+].OC(=O)C([O-])=O	
			CCCC(C)OC(=O)C(C)CCC	
	HMDB02000		CCCCC=CCCCCCCCC(O)=O	
			CCCCC=CCCCCCCCC(O)=O	
			CC(C)=CCCC1(C)CC1C=O	
			[Ag]OC(=O)C(=O)O[Ag]	T3D1611
		1509	C=CC(=C)CC(C=C(C)C)O	
DB00550			CCCC1=CC(=O)NC(=S)N1	
		884	CN(C)C(=S)SCN1CCOCC1	
			CCCCCC(=O)C(C)C(C)=O	
			CS(=O)C[CH](N)C(O)=O	
			OC1C(O)C(Cl)=CC=C1Cl	
			CSC1=C(N=CC=N1)C(C)C	
			C=CCCCCCC1OC1CC#CC#C	
			CCCC1=CC(O)=NC(S)=N1	T3D4712
			OC(=N)NC1N=C(O)N=C1O	T3D4936
DB11121			CC1=CC(O)=CC(C)=C1Cl	
			CNC(=O)OC1=CC=CC=C1O	T3D0898
			CC1CCC(O)(CC1O)C1CC1	
			CC=CSSC[CH](N)C(O)=O	
	HMDB05784		OCCC1=CC=C(O)C(O)=C1	
DB03128			CC(=O)OCC[N+](C)(C)C	
			CC1CCC(C(O)C1)=C(C)C	
			CNC(=O)ON=CC(C)(C)SC	T3D0919
			CNC(=O)ON=C(C)SCCC#N	T3D1012
			CNC(=O)ON=C(C)C(C)SC	T3D0937
			CCC(=O)O[Zn]OC(=O)CC	T3D1477
			CC(C)(C)C1CCC(O)C=C1	
			CC(C)(CO)C(=O)C(O)=O	
			CNC(=O)CSP(=S)(OC)OC	T3D0229
			[O-][Se]([O-])(=O)=O	
			CCC(C)COC(=O)C=C(C)C	
		1238	CN=C(CSP(OC)(OC)=S)O	
DB00659			CC(=O)NCCCS(O)(=O)=O	
			CC1C2CCC(C)=CC2OC1=O	
		132	CN=C(CSP(OC)(OC)=S)O	
			N[CH](CSSCC=C)C(O)=O	
			CC(C)(C)C1=CC=CC=C1O	T3D3944
		1297	CN=C(CSP(=O)(OC)OC)O	
			COC(=O)C=CC#CC#CC#CC	
			CC(C)(C#N)C(C)(C)C#N	T3D1713
DB00534			COC(CNC(N)=O)C[Hg]Cl	
			CC1OC(C)OC(C)OC(C)O1	T3D3521
		1576	CC1OC(C)OC(C)OC(C)O1	
			CC1OC(C)=C([O-])C1=O	
DB00830			CC1NCCOC1C1=CC=CC=C1	
DB00830			CC1NCCOC1C1=CC=CC=C1	
			CC1NCCOC1C1=CC=CC=C1	T3D2904
			COC(=O)C=CC#CC#CC#CC	
			OCCC1=CNC2=CC=CC=C12	
			CC1COC2=CC(C)=CC=C12	
DB00128			N[CH](CC(O)=O)C(O)=O	
			N[CH](CC(O)=O)C(O)=O	
DB00128			N[CH](CC(O)=O)C(O)=O	
		1188	CC(C(C)SC)=NOC(=NC)O	
DB00174			N[CH](CC(N)=O)C(O)=O	
DB00174			N[CH](CC(N)=O)C(O)=O	
		48	CC(C(C)SC)=NOC(=NC)O	
		1440	CN=C(CSP(OC)(OC)=S)O	
DB09481			[Mg++].[O-]C([O-])=O	
			COC1=CC(OC)=CC(O)=C1	
			CC(=C)C1CCC2(C)OC2C1	
DB09041			OB1OCC2=CC(F)=CC=C12	
			CCCCCCC1(C)CCC(=O)O1	
			CC1=CC=CC(C)(C)CC1=O	
			CC(=C)C=CCC(C)(O)C=C	
			CC1=CC=C2C=CC=CC2=C1	T3D0158
			OC(=NCCCl)N(CCCl)N=O	T3D4681
			CC(C)=CCC1=C(C)C=CO1	
			CC(=C)C1CCC2(C)OC2C1	
			CC(=C)C1CCC2(C)OC2C1	
			CN1C(=O)OC(C)(C)C1=O	T3D2760
			CC(=C)C1CCC2(C)OC2C1	
			CC(=C)C1CCC(C)=CC1=O	
DB01626			CN(CC#C)CC1=CC=CC=C1	
			CC(=C)C1=CC=C(C)C=C1	
			CC(=C)C1=CC=C(C)C=C1	
			CC(=C)C1=CC=C(C)C=C1	
			CC1=CC=C(C)C(C=C)=C1	
			[H]C(CC)=C([H])N=C=S	
DB06215			O=[Fe].O=[Fe]O[Fe]=O	
		1330	CC(=NOC(=NC)O)SCCC#N	
			O=C1OC2=CC=CC=C2C=C1	
			CC1=CN=C(C)C(C=C)=N1	
DB00191			CC(C)(N)CC1=CC=CC=C1	
DB00191			CC(C)(N)CC1=CC=CC=C1	
			[H]C(CO)=C([H])CCCCC	
			O=C1OC2=CC=CC=C2C=C1	T3D4875
			CC(=O)CC(=O)CCC(O)=O	T3D4471
			CC1=NC2=C(CCC2)N=C1C	
			CC1=CN=C2C=CC=CC2=N1	
			CC1=CN=C(C=C)C(C)=N1	
			CC(=O)C1=CN=C(C)C=C1	
		374	CC(=NOC(=NC)O)SCCC#N	
			CC(=O)C1=CCCC2CCC1N2	T3D4124
DB00988			NCCC1=CC(O)=C(O)C=C1	
			[H][C]12CCCN1CC=C2CO	
			CCC1=C(O)C(=O)C(C)O1	
			CC1=CCC2(O)CC1C2(C)C	
			CCC1=CC(C)=C(C)C=C1O	
DB00347			CN1C(=O)OC(C)(C)C1=O	
			CC1=CC=CC2=CC=CC=C12	T3D0628
			CCCCCCC1(C)CCC(=O)O1	
		278	CN=C(CSP(=O)(OC)OC)O	
			[Ba++].[C-]#N.[C-]#N	T3D1103
			OC(=O)[CH]1CCC(=O)N1	
			CC(C)C1CCC(C)(O)C=C1	
			CCCCCCCCCCCC=CC(O)=O	
DB09498			[Cl-].[Cl-].[89Sr++]	
DB09352			CC(N)CC1=CC=C(O)C=C1	
DB12537			N1N=CC=CC2=CC=CC=C12	
			CC(N)C(N)CCCCCC(O)=O	
			CC(N(C)C)C1=CC=CC=C1	
			CCCCCCCCCCCCCC(C)CCC	
	HMDB00826		CCCCCCCCCCCCCCC(O)=O	
			CCOC1C=C(C)CCC1C(C)C	
	HMDB32079		OC1=C(Br)C=C(Br)C=C1	
			CCOC1C=C(C)CCC1C(C)C	
		1363	C[N+](C)(C)CCO.[Cl-]	
DB09563			C[N+](C)([11CH3])CCO	
			[Ca++].[O-]C([O-])=O	
			CC(C)C1CCC(C)(O)C=C1	
			CC(C)C1CC=C(C)C(O)C1	
			CCCCCCCCCCCCCCCCCCCC	
DB03088			OC(=O)[CH]1CCC(=O)N1	
			[O-]C(=O)C1=CC=CC=C1	
			CCCCCCCCC(=O)OCCCCCC	
			OC(=O)CCCCCCCCC(O)=O	T3D4883
DB02513			CC(C)C1=CC=C(C)C=C1O	
			CC(C)C1=CC=C(C)C=C1O	
DB00166			OC(=O)CCCC[CH]1CCSS1	
DB00166			OC(=O)CCCC[CH]1CCSS1	
			CC(C)C1=CC=C(CC1)C=O	
		1521	C(C(CO)(Br)N(=O)=O)O	
			CC(O)C=C(C)CCC=C(C)C	
			CC(C)C1=CCC(C=O)=CC1	
			CC(O)C1OC(=O)C(O)C1O	
			CC(C)C1=NC(C)=C(C)S1	
			CCCCCCCCCCC1OCC(C)O1	
			OC(=O)[CH]1CCC(=O)N1	
DB06724			[Ca++].[O-]C([O-])=O	
			OC[CH](O)COP(O)(O)=O	
			OC(=O)CCCC(=O)C(O)=O	T3D4257
			C12C3C4C1=C1C2C3=C41	
		834	C1(=NC(=NC(=N1)O)O)O	
			CCCC[Sn](Cl)(Cl)CCCC	T3D1242
		648	CC(C)SC(N1CCCCCC1)=O	
DB00677			CC(C)OP(F)(=O)OC(C)C	
			CC(C)CCCOC(=O)CC(C)C	
		1293	CC(C)NP(F)(NC(C)C)=O	
		264	CC(C)NP(F)(NC(C)C)=O	
			ClC1=CC=CC(Cl)=C1C#N	T3D1701
		75	C(Cl)(Cl)(Cl)N(=O)=O	
		896	C(Cl)(Cl)(Cl)N(=O)=O	
		1433	C(Cl)(Cl)(Cl)N(=O)=O	
		877	C(CC(CBr)(C#N)Br)C#N	
			CC(C)CCOC(C)OCCC(C)C	
DB00262			ClCCNC(=O)N(CCCl)N=O	
			CC(C)C[Al](Cl)CC(C)C	T3D1565
			CC(C)[CH]1CCC(C)=CC1	
			[H]O[Mo](=O)(=O)O[H]	
			OC1=C(Cl)C=C(Cl)C=C1	T3D0209
	HMDB12322		OC1=CC2=CC=CC=C2C=C1	
			CC(C)CC1=CC=C(C)C=C1	
			CC(CCC1=CC=CC=C1)C=O	
	HMDB41800		OC1=C(Cl)C=CC(Cl)=C1	
			CCCCCCCCCCCCCCCCCCCO	
DB11142			C[Se]CC[CH](N)C(O)=O	
	HMDB12138		OC1=C2C=CC=CC2=CC=C1	
			OC1=CC(Cl)=C(Cl)C=C1	T3D3947
			[H][C]1(CCCN1)C(O)=O	T3D4411
			CC(C)CCCC(=O)CCC(C)C	
			CC(CC=O)C1CCC(C)=CC1	
			CCCCCCCCCCCCOC(=O)CC	
		1063	CCCCCCCCN1C(C=CS1)=O	
			CC(CC=O)C1=CC=C(C)O1	
		1532	CCCCCCCCN1C(C=CS1)=O	
			OC1=CC2=CC=CC=C2C=C1	T3D3970
DB06819			OC(=O)CCCC1=CC=CC=C1	
			O[CH](CC(O)=O)C(O)=O	
			C[CH](O)C[CH]1CCCCN1	
DB01576			C[CH](N)CC1=CC=CC=C1	
DB06801			CCCCCCCC(=O)OCC(O)CO	
DB01031			NC(=O)OC1(CCCCC1)C#C	
		1082	C1=CC=C2C(=C1)COC2=O	
DB01031			NC(=O)OC1(CCCCC1)C#C	
			CCCCCCCC1(C)OCC(C)O1	
			CCCCCCCC(=O)OCC=CCCC	
DB11100			NC(=O)NC1NC(=O)NC1=O	
			CC(C)C1(O)CCC(C)=CC1	
DB01576			C[CH](N)CC1=CC=CC=C1	
			NC(=O)NC1NC(=O)NC1=O	
			CC(C)C1(O)CCC(C)=CC1	
			CC(C)C1=C(O)CC(C)CC1	
			CC[CH]1SS[CH](CC)S1	
		1501	CCC1C2CCCC(C)(O1)O2	
			CCCCCCCCCCCCCC(O)=O	
			CCOC(=O)C=CC(=O)OCC	
			CC1=NC=C(CO)C(N)=N1	
	HMDB00806		CCCCCCCCCCCCCC(O)=O	
			CC(C)(O)C1=CC=CC=C1	
DB11386			CC(C)(O)C(Cl)(Cl)Cl	
			CCOC(=O)C1CCC(=O)O1	
DB01170			NC(N)=NCCN1CCCCCCC1	
DB00996			NCC1(CC(O)=O)CCCCC1	
			CCOC(=O)C1=CC=CC=C1	T3D4935
		270	C1=CC=C2C=CC=CC2=C1	
			CSCCCC(=O)C([O-])=O	
			N#CC(C#N)=C(C#N)C#N	T3D1712
			CCCCCCCOC(=O)C(C)CC	
			CC1C2CCC(C)CC2OC1=O	
			O=C1COC2=CC=CC=C2N1	
			CC(C=O)C1CCC(C)=CC1	
			[H]OP([O-])(=O)O[H]	
			CC1(C)C2CCC(C2)C1=C	
			CCCCCC(CC)OC(=O)CCC	
			CC1=CCC2C(C1)C2(C)C	
			CCCCCC(CC)OC(=O)CCC	
			C[N+](C)CCC([O-])=O	
			CCOC1=C(C)OC(C)C1=O	
			C[S+](C)CCC([O-])=O	
			CCC1=CC(C)=C(C)C=C1	
			CC1=CCC(CC=O)C1(C)C	
			OC12CCOC1CC(=O)C=C2	
DB08826			CN1C=CC(=O)C(O)=C1C	
			CCOC(=O)SCC1=CC=CO1	
			CN1CCCC1C1=CN=CC=C1	T3D0799
			CC[CH]1SS[CH](CC)S1	
			CCCCCCCCCCCCCC(O)=O	T3D4599
			CCC1=NC(C)=CN=C1C=C	
			CCC(C)C(=O)OCCC(C)C	
			CCC1=C(C)N=CC(C)=N1	
			CCC1=C(C)N=C(C)C=N1	
			CCC1=C(C)C=C(C)C=C1	
			NCC1(CC(O)=O)CCCCC1	T3D2952
			CCCCCCOC(C)OCCC(C)C	
			CC1C=CC(CC1O)C(C)=C	
			NC(=S)NCC1=CC=CC=C1	
			NC(CCCC(O)=O)C(O)=O	
			CC=CC#CC#CC#CC=CC=C	
			N[CH](CO)CC1=CN=CN1	
			CC=CC#CC#CC#CC=CC=C	
			CC=CC#CC#CC#CC#CC=C	
DB09072			[Na+].OCCCC([O-])=O	
			CCCCCCC1OC(C)C(C)O1	
			[H][C](O)(CO)C(O)=O	T3D4330
			COC1=C(C)N=CC(C)=N1	
			NC(CCCC(O)=O)C(O)=O	T3D4259
			NC(CCCC(O)=O)C(O)=O	
DB09543			COC(=O)C1=CC=CC=C1O	
			CCC(C)(O)C(O)C(O)=O	
			COC(=O)C1=CC=CC=C1O	T3D4848
			ClC1=CC=CC(Cl)=C1Cl	T3D0116
			COC(=O)C1=CCCN(C)C1	T3D4675
			NC(CCCC(O)=O)C(O)=O	
			ClCC(=O)C1=CC=CC=C1	T3D4659
DB00149			CC(C)C[CH](N)C(O)=O	
DB00149			CC(C)C[CH](N)C(O)=O	
			COC(=O)C=CC1=CC=CO1	
			N[CH](CCCC=O)C(O)=O	
			CCCCCCC(O)CCOC(C)=O	
			CC=CC#CC#CC#CC=CC=C	
			CC=CC#CC#CC=CC=CC=C	
			CC=CC#CC#CC=CC=CC=C	
DB00753			FC(F)OC(Cl)C(F)(F)F	
DB04160			OP(O)(=O)OP(O)(O)=O	
			CC1(C)COC(=O)[CH]1O	
			[H]C(N)=C(C)C(=O)OO	
			CC1CC2C(C=C1)C2(C)C	
		802	C(C(Cl)(Cl)Cl)(=O)O	
		116	CCOP(OCC)(OCCSCC)=S	
			CCCCOCCOCC(C)OCCCOC	
			CCC(=O)CC1=CC=CC=C1	
			CC(=O)OCCC(N)C(O)=O	
			OCC=CC1=CC=C(O)C=C1	
			FC(F)OC(F)(F)C(F)Cl	T3D2717
		1643	CNP(N1CC1)(N2CC2)=S	
DB00228			FC(F)OC(F)(F)C(F)Cl	
			CCCC[SnH](CCCC)CCCC	T3D0134
			OC(=O)CC1=CC=CC=C1O	
			CC1CCC(C=C1O)C(C)=C	
DB13440			O.[Na+].CCC([O-])=O	
			FC(F)OC(Cl)C(F)(F)F	T3D2882
			CC(=O)SC1=C(C)OC=C1	
			CC=CSC[CH](N)C(O)=O	
			CC=CC=CCOC(=O)C(C)C	
		114	CCOP(=O)(OCC)SCCSCC	
			CCC1=C(O)C(=O)C=CO1	
			C[C](O)(CCO)CC(O)=O	
			CC12CCC(C=C1)C2(C)C	
			OC(=O)CCC(=O)C(O)=O	
			C=CCSSC=CCS(=O)CC=C	
			OS(=O)(=O)NC1CCCCC1	
			CN(C)C1=CC(C)=CC=C1	
			CC#CC#CC#CC#CC=CC=C	
			CC#CC#CC#CC=CC=CC=C	
			CCCCCCCCCCC1=CC=CO1	
DB08845			OC(=O)CCC(=O)C(O)=O	
			CC(C)C12CC1C(C)C=C2	
			COC1=CC=C(C=CC)C=C1	
			OC(=O)CCC(=O)C(O)=O	
			CCCC(=O)C1=CC=CC=C1	
			CC1(C)C2CC1C(=O)CC2	
			CC(C)C(=O)OCC=C(C)C	
			CCCC(=O)C1=CC=CC=C1	
		1369	CN(C)N=C(CCC(=O)O)O	
			CCC=CCCOC(=O)C(C)CC	
			CC(C)C1CC=C(CO)C=C1	
			CCC=CCCOC(=O)C(C)=O	
			CC(O)C(C)SC(C)C(C)S	
			CN(C)NC(=O)CCC(O)=O	T3D3821
			CC1=CC(C)=C(C)C=C1C	
			CC(C)C12CC1C(C)=CC2	
			COC1=CC=CC=C1C=CC=O	
			CC1=C2CCC(C)=CC2OC1	
			CC(O)=NC1OC(=O)C=C1	T3D3753
		410	C=CCN(CC=C)C(CCl)=O	
			CCCCCCCCC(=O)CCCCCC	
			NC(=O)C=C.OC(=O)C=C	
			[Na+].O[Si]([O-])=O	
DB00548			OC(=O)CCCCCCCC(O)=O	
			OC(=O)CCCCCCCC(O)=O	T3D4799
DB09449			[Na+].OP(O)([O-])=O	
			COCC1=CCC2CC1C2(C)C	
			OC(=O)CCC1=CC=CC=C1	
			CCCCCCCC=CC=CC(O)=O	
			CCCC=CCOC(=O)C(C)CC	
			CCCC=CCCOC(=O)C(C)C	
		144	CCOP(OCC)(=S)SCCSCC	
			CCCC=CC(=O)OCCC=CCC	
			[H]C(C)=C([H])C(C)O	
			CC(C)C1=CC=C(CO)CC1	
			CCCC1=NC(CC)=C(C)S1	
			CC(C)C1=CC=C(O)C=C1	
		1510	C=CC(=C)CC(CC(C)C)O	
